INDEX,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,NATIVE_COUNTRY,INCOME
28232,39,2,204527,9,16,1,3,1,0,0,0,0,50,0,1
28233,64,1,159938,1,9,1,6,1,0,0,2635,0,24,13,0
28234,29,1,229341,1,9,0,6,0,0,0,0,0,50,0,1
28235,50,2,128143,0,13,1,1,1,0,0,0,0,50,0,1
28236,33,2,175479,11,3,0,4,4,0,1,0,0,40,4,0
28237,18,2,301814,1,9,0,5,0,0,1,0,0,20,0,0
28238,20,2,238917,2,7,0,2,0,0,0,0,0,32,4,0
28239,32,2,205581,5,10,4,10,4,0,1,0,0,50,0,0
28240,45,2,340341,5,10,2,0,4,0,1,0,0,40,0,0
28241,48,2,147860,1,9,1,2,2,1,1,0,0,40,0,0
28242,20,5,121023,5,10,0,5,3,0,1,0,0,40,0,0
28243,23,2,259496,1,9,0,9,3,0,1,0,0,40,0,0
28244,34,3,190228,0,13,1,11,1,0,0,0,1902,48,0,1
28245,43,2,180599,0,13,4,1,4,0,0,8614,0,40,0,1
28246,44,2,116358,0,13,1,5,1,2,0,0,0,40,0,1
28247,47,1,180446,5,10,1,10,1,1,0,0,0,40,0,1
28248,47,2,264244,1,9,3,6,0,1,1,0,0,40,0,0
28249,46,4,197988,13,2,0,4,0,3,1,0,0,20,0,0
28250,19,2,206599,1,9,0,5,3,0,1,0,0,40,0,0
28251,51,2,313146,1,9,1,0,1,0,0,0,0,40,0,0
28252,41,6,99212,1,9,4,1,4,0,0,0,0,40,0,0
28253,37,2,340599,2,7,4,4,4,1,1,0,0,40,0,0
28254,31,2,62932,1,9,0,6,3,0,0,0,0,40,0,0
28255,25,2,44861,1,9,0,4,0,0,0,0,0,40,0,0
28256,46,2,53893,5,10,1,10,1,0,0,0,0,40,0,1
28257,53,6,152810,1,9,1,6,1,0,0,5178,0,45,0,1
28258,47,4,128401,9,16,0,3,4,0,1,0,0,40,0,0
28259,28,2,336951,1,9,1,1,1,0,0,0,0,50,0,1
28260,60,1,95445,5,10,1,7,1,0,0,3137,0,46,0,0
28261,43,2,54611,1,9,1,9,1,0,0,0,0,40,0,0
28262,45,1,315984,1,9,1,6,1,0,0,7688,0,50,0,1
28263,28,2,210313,12,6,0,2,5,0,0,0,0,40,4,0
28264,19,2,181020,2,7,0,2,5,0,0,0,0,30,0,0
28265,51,1,120781,10,15,1,3,1,4,0,99999,0,70,3,1
28266,19,2,256979,1,9,0,6,5,0,0,0,0,35,0,0
28267,64,2,47298,9,16,1,3,1,0,0,0,0,60,0,1
28268,44,2,125461,9,16,1,1,1,0,0,0,0,60,0,1
28269,21,2,209955,1,9,0,6,0,0,0,0,0,48,0,0
28270,33,2,182246,1,9,0,3,0,0,0,0,0,40,0,0
28271,63,2,76860,0,13,1,11,1,2,0,0,0,40,12,1
28272,44,5,91949,1,9,0,5,4,1,1,0,0,40,0,0
28273,44,4,136986,3,14,1,3,1,0,0,15024,0,35,0,1
28274,28,3,183445,1,9,0,1,4,0,1,0,0,70,6,0
28275,24,2,130741,0,13,0,5,3,0,0,0,0,40,0,0
28276,20,3,191878,5,10,0,0,3,1,1,0,0,20,0,0
28277,21,5,233923,5,10,0,5,3,0,1,0,0,24,0,0
28278,20,2,48121,1,9,0,2,3,0,0,0,0,40,0,0
28279,21,2,304302,1,9,0,2,3,3,0,0,0,40,0,0
28280,34,3,284703,5,10,1,9,1,1,0,0,0,52,0,0
28281,17,2,401198,2,7,0,5,3,0,1,0,0,15,0,0
28282,35,2,243357,2,7,4,4,4,1,1,0,0,40,0,0
28283,26,2,32276,1,9,0,8,0,0,0,0,0,40,0,0
28284,35,2,110538,1,9,2,8,0,0,0,0,0,70,0,0
28285,25,2,257310,1,9,0,9,0,0,0,0,0,40,0,0
28286,27,1,411950,5,10,1,4,1,0,0,0,0,40,0,0
28287,52,4,392668,7,11,1,11,1,0,0,0,0,40,0,1
28288,43,1,52498,0,13,0,3,4,0,1,0,0,50,0,0
28289,36,2,223433,3,14,1,5,1,0,0,7688,0,50,0,1
28290,37,2,87076,1,9,0,9,3,0,0,0,0,40,0,0
28291,58,2,224854,1,9,0,0,0,0,1,0,0,40,0,0
28292,25,2,193379,6,12,0,6,0,0,0,0,0,45,0,0
28293,54,2,98436,3,14,1,4,1,0,0,0,0,40,0,0
28294,42,5,116632,5,10,1,5,1,0,0,0,0,60,0,0
28295,65,6,210381,0,13,1,1,1,0,0,99999,0,65,0,1
28296,44,2,90688,1,9,0,9,0,2,1,0,0,45,19,0
28297,61,2,229744,11,3,1,6,1,0,0,0,0,40,24,0
28298,29,2,59732,1,9,1,6,1,3,0,0,0,40,0,0
28299,34,2,192900,5,10,1,6,1,0,0,0,0,40,0,1
28300,24,0,90046,5,10,0,4,0,0,1,0,0,40,9,0
28301,40,2,272960,6,12,1,10,1,0,0,0,0,42,0,1
28302,42,6,152071,10,15,1,3,1,0,0,0,0,60,1,1
28303,50,2,301583,1,9,0,9,0,0,0,0,0,40,0,0
28304,18,5,171964,1,9,0,5,3,0,1,0,1602,20,0,0
28305,49,2,315984,1,9,1,9,1,0,0,0,0,40,0,0
28306,38,2,241962,1,9,2,9,0,0,0,0,0,40,0,0
28307,41,2,131591,1,9,1,0,1,1,0,0,0,45,0,0
28308,70,6,207938,5,10,0,1,0,0,0,0,0,5,0,0
28309,51,2,53197,5,10,1,6,1,0,0,0,0,40,0,1
28310,24,2,121023,0,13,0,3,0,0,1,0,0,40,0,0
28311,57,1,287229,1,9,1,6,1,0,0,0,0,48,0,1
28312,22,2,163911,5,10,0,0,3,0,1,0,0,20,0,0
28313,31,2,191834,5,10,1,6,1,0,0,0,0,40,0,1
28314,28,2,204734,5,10,1,10,2,0,1,0,0,40,0,0
28315,45,1,220978,1,9,1,1,1,0,0,0,0,50,0,0
28316,39,2,365739,1,9,1,6,1,0,0,0,0,40,0,1
28317,26,2,50103,5,10,0,5,0,0,1,0,0,40,0,0
28318,38,2,283293,1,9,1,6,1,1,0,0,0,40,0,0
28319,38,1,194534,3,14,1,3,1,1,0,99999,0,60,0,1
28320,19,2,263338,1,9,0,2,3,0,0,0,0,20,0,0
28321,36,5,504871,1,9,1,5,1,0,0,0,0,40,0,1
28322,30,2,348592,1,9,1,9,1,0,0,0,0,44,0,0
28323,28,2,173944,3,14,1,3,1,0,0,0,0,40,0,1
28324,53,2,226135,4,5,0,6,0,1,0,0,0,40,2,0
28325,32,2,172375,0,13,0,3,0,0,0,0,0,38,0,0
28326,57,6,127728,10,15,1,3,1,0,0,15024,0,60,0,1
28327,47,2,347025,3,14,2,3,0,0,1,0,0,40,0,0
28328,36,2,191335,5,10,1,6,1,0,0,0,0,56,0,0
28329,21,2,247779,2,7,0,5,3,0,1,0,0,38,0,0
28330,25,0,262664,0,13,1,11,1,0,0,0,0,40,0,1
28331,37,2,95855,1,9,2,11,4,0,1,0,0,40,0,0
28332,31,2,74501,1,9,2,4,4,0,1,0,0,30,0,0
28333,43,2,245317,1,9,1,7,1,0,0,0,0,50,0,0
28334,61,2,29059,1,9,2,5,4,0,1,0,2754,25,0,0
28335,56,2,200316,5,10,1,0,1,0,0,0,0,35,0,0
28336,35,2,198341,0,13,1,1,1,2,0,0,0,40,5,0
28337,59,2,100453,8,4,4,4,3,1,1,0,0,38,0,0
28338,44,1,343190,5,10,1,6,1,0,0,0,1887,55,0,1
28339,47,2,235683,3,14,2,3,4,0,1,0,0,40,0,0
28340,44,2,83237,0,13,1,3,1,0,0,0,0,55,0,1
28341,64,2,88470,5,10,1,4,1,0,0,0,0,40,0,0
28342,26,2,198801,1,9,1,6,1,0,0,0,0,45,0,0
28343,53,2,168107,0,13,1,1,1,0,0,0,0,40,0,1
28344,50,2,196193,0,13,1,6,1,0,0,0,0,40,5,0
28345,30,5,205418,1,9,1,5,2,0,1,0,0,20,0,0
28346,46,2,695411,1,9,2,0,0,0,1,0,0,44,0,0
28347,45,6,139268,1,9,1,5,1,0,0,0,0,50,0,1
28348,44,3,192771,1,9,0,0,4,0,1,0,0,40,0,0
28349,59,6,122390,5,10,1,1,1,0,0,0,1977,48,0,1
28350,65,6,184965,9,16,1,1,1,0,0,99999,0,40,0,1
28351,23,2,180837,1,9,0,9,3,1,1,0,0,40,0,0
28352,33,2,159548,5,10,2,0,4,1,1,0,0,38,0,0
28353,34,2,110554,1,9,2,5,3,0,1,0,0,35,0,0
28354,38,2,103474,7,11,2,0,4,0,1,0,0,40,0,0
28355,62,2,178249,0,13,1,1,1,0,0,0,0,35,0,1
28356,21,2,138768,5,10,0,5,5,0,0,0,0,40,0,0
28357,41,2,321824,1,9,1,6,1,0,0,0,0,8,0,0
28358,35,2,244803,1,9,0,2,5,0,0,0,0,40,30,0
28359,62,4,206063,5,10,2,4,0,0,0,0,0,45,0,0
28360,53,2,167651,1,9,1,6,1,0,0,0,0,40,0,1
28361,69,0,163689,5,10,1,7,1,0,0,0,0,16,0,0
28362,19,1,45546,5,10,0,5,3,0,1,0,0,16,0,0
28363,47,2,420986,0,13,1,1,1,0,0,0,0,40,0,1
28364,52,6,68015,5,10,1,5,1,0,0,0,0,90,0,1
28365,54,2,175594,1,9,1,6,1,0,0,0,0,40,0,0
28366,58,5,148673,1,9,1,5,1,0,0,0,0,10,0,0
28367,30,2,206322,1,9,1,7,1,0,0,0,0,73,0,1
28368,39,2,272338,1,9,1,0,2,0,1,0,0,25,0,0
28369,73,2,105886,0,13,1,3,1,0,0,1173,0,75,0,0
28370,64,2,312498,0,13,1,5,1,0,0,0,0,40,0,0
28371,32,2,177675,1,9,0,6,3,0,0,0,0,40,0,0
28372,51,2,152810,1,9,1,3,1,0,0,0,0,40,0,1
28373,57,2,319122,0,13,0,5,0,0,0,0,0,40,0,0
28374,25,2,212304,1,9,0,9,4,0,0,0,0,40,0,0
28375,53,2,208321,1,9,1,4,1,1,0,0,1740,40,0,0
28376,39,2,240841,5,10,0,4,0,0,1,0,0,25,0,0
28377,49,2,208978,1,9,2,0,4,0,1,0,0,16,0,0
28378,23,4,442359,0,13,0,3,0,0,1,0,1092,40,0,0
28379,28,2,198197,0,13,0,3,0,0,0,0,0,55,0,1
28380,46,2,261059,3,14,1,3,1,0,0,0,1977,50,0,1
28381,40,2,72791,5,10,0,6,3,1,0,0,0,40,0,0
28382,24,2,275395,1,9,1,9,1,0,0,0,0,50,0,0
28383,20,5,195767,1,9,0,5,3,0,0,0,0,40,0,0
28384,50,2,462966,12,6,1,4,1,0,0,0,0,8,24,0
28385,24,5,265434,0,13,0,5,0,0,1,0,0,40,0,0
28386,35,2,31269,1,9,1,1,1,0,0,0,0,40,0,0
28387,33,4,246291,0,13,0,3,0,0,1,0,0,46,0,0
28388,54,3,128378,0,13,2,1,0,0,0,0,0,40,0,0
28389,35,4,231180,1,9,1,7,1,0,0,0,0,45,0,0
28390,31,4,206297,1,9,1,11,1,0,0,0,0,40,0,1
28391,47,6,337050,5,10,1,8,1,0,0,0,0,40,0,0
28392,48,2,193075,1,9,2,5,3,0,1,0,0,20,0,0
28393,33,4,169652,7,11,0,0,3,0,0,0,1669,55,0,0
28394,35,2,35945,0,13,1,1,1,0,0,0,0,40,0,1
28395,20,5,141453,5,10,0,5,3,0,1,0,0,10,0,0
28396,36,2,252231,14,1,0,9,0,1,0,0,0,40,6,0
28397,30,2,128016,0,13,0,1,0,0,1,0,0,55,0,0
28398,39,2,150057,5,10,1,6,1,0,0,0,0,55,0,1
28399,25,2,258276,5,10,0,2,0,3,0,0,0,40,0,0
28400,40,2,188465,1,9,2,4,0,0,1,0,0,35,0,0
28401,25,6,161007,1,9,1,1,1,0,0,0,0,40,0,0
28402,33,2,403468,1,9,1,9,2,0,1,0,0,40,4,0
28403,53,3,181677,5,10,2,2,0,0,0,0,0,40,0,0
28404,18,2,120243,2,7,0,4,3,0,0,0,0,10,0,0
28405,41,2,157025,1,9,0,9,4,1,0,0,0,40,0,0
28406,25,2,306908,0,13,1,3,1,0,0,0,0,50,0,0
28407,66,1,28061,8,4,6,8,4,0,0,0,0,50,0,0
28408,53,2,95540,5,10,2,0,4,0,1,1471,0,40,0,0
28409,27,2,135001,1,9,1,6,1,0,0,0,0,40,0,0
28410,28,2,293398,1,9,4,5,4,1,1,0,0,40,0,0
28411,23,2,185106,1,9,0,2,3,1,0,0,0,40,0,0
28412,29,1,245790,12,6,2,6,0,0,0,0,0,80,0,0
28413,26,2,134004,5,10,1,1,2,0,1,0,0,40,0,0
28414,26,2,205036,1,9,0,2,0,0,0,0,0,42,0,0
28415,26,2,244495,4,5,0,4,0,0,0,0,0,35,0,0
28416,38,2,159179,1,9,1,6,1,0,0,0,0,40,0,0
28417,36,2,405155,11,3,1,6,1,0,0,0,0,40,4,0
28418,34,2,177437,5,10,1,6,1,0,0,15024,0,45,0,1
28419,32,3,402361,1,9,0,0,0,0,0,0,0,40,0,0
28420,57,1,184553,1,9,1,6,1,0,0,0,0,50,0,1
28421,31,2,302626,5,10,2,0,4,0,1,0,0,40,0,0
28422,38,2,99138,0,13,0,1,0,0,1,0,0,38,0,0
28423,39,2,112731,1,9,2,4,0,4,1,0,0,40,23,0
28424,35,2,192923,1,9,1,6,1,0,0,0,2377,40,0,0
28425,18,2,761006,2,7,0,4,3,0,1,0,0,20,0,0
28426,75,5,125784,5,10,1,5,1,0,0,0,0,8,0,0
28427,28,2,182344,1,9,0,4,0,1,0,0,0,40,0,0
28428,41,1,117012,3,14,0,1,0,0,1,0,0,55,0,0
28429,39,3,30673,4,5,1,9,1,0,0,0,0,40,0,1
28430,31,3,484669,5,10,0,10,0,0,0,0,0,40,0,0
28431,38,0,314052,1,9,2,0,0,0,1,0,0,38,0,0
28432,43,0,38537,5,10,2,1,4,1,1,0,0,38,5,0
28433,27,2,165412,1,9,1,6,1,0,0,0,0,40,0,0
28434,42,2,198341,3,14,1,3,1,2,0,0,1902,55,3,1
28435,46,2,116635,0,13,4,3,4,1,1,0,0,36,0,0
28436,20,2,185452,1,9,0,0,3,0,1,0,0,40,0,0
28437,42,2,118686,5,10,2,3,4,0,1,0,0,20,0,0
28438,69,2,76939,1,9,6,1,0,0,1,0,0,40,0,0
28439,47,3,160646,7,11,1,0,2,0,1,0,0,35,0,0
28440,49,0,126754,1,9,1,6,1,0,0,0,0,40,22,0
28441,20,2,211049,5,10,0,1,3,0,1,0,0,30,0,0
28442,52,2,311931,11,3,1,5,2,0,1,0,0,15,24,0
28443,33,2,283602,11,3,1,4,1,0,0,0,0,59,4,0
28444,18,2,155021,2,7,0,4,3,0,1,0,0,6,0,0
28445,55,1,100569,1,9,4,8,4,0,1,0,0,55,0,0
28446,61,2,380462,8,4,1,8,1,1,0,0,0,40,0,0
28447,61,3,221943,5,10,1,0,1,0,0,9386,0,40,0,1
28448,39,2,114544,0,13,2,1,0,0,0,0,0,45,0,1
28449,30,2,248584,5,10,1,6,1,0,0,0,0,40,0,0
28450,61,2,227468,1,9,2,0,4,1,1,0,0,40,0,0
28451,36,2,66173,6,12,1,5,2,0,1,0,0,15,0,0
28452,34,2,107624,5,10,1,6,1,0,0,0,0,50,0,0
28453,53,2,70387,3,14,1,3,1,2,0,4386,0,40,3,1
28454,38,2,423616,7,11,1,10,2,0,1,0,0,36,0,1
28455,46,2,98637,0,13,1,1,1,0,0,7298,0,50,0,1
28456,27,4,216013,1,9,1,2,1,0,0,0,0,40,0,0
28457,32,1,210926,2,7,4,2,4,0,1,0,0,40,35,0
28458,60,4,255711,0,13,6,3,4,0,1,0,0,60,0,1
28459,23,2,77581,0,13,0,1,3,0,0,0,0,40,0,0
28460,29,2,152461,0,13,0,3,4,0,1,14344,0,50,0,1
28461,22,2,203263,1,9,0,6,3,0,0,0,0,50,0,0
28462,25,2,261519,1,9,0,5,3,0,0,0,0,35,0,0
28463,29,2,91189,0,13,1,9,1,0,0,0,0,48,0,0
28464,90,3,195433,1,9,1,6,1,0,0,0,0,30,0,0
28465,37,4,272471,1,9,2,0,4,0,1,0,0,40,0,0
28466,32,2,311524,1,9,0,6,3,1,0,0,0,38,0,0
28467,18,2,151386,1,9,3,4,3,1,0,0,0,40,2,0
28468,35,2,187625,5,10,0,4,0,0,1,0,0,65,0,0
28469,50,2,108933,4,5,1,6,1,0,0,2885,0,40,0,0
28470,54,2,135388,1,9,1,6,1,0,0,5178,0,40,0,1
28471,43,2,169383,0,13,1,1,1,0,0,0,0,45,0,1
28472,28,6,191129,1,9,0,1,0,0,0,0,0,65,0,1
28473,51,2,467611,4,5,1,8,1,0,0,0,0,40,4,0
28474,31,2,373185,5,10,0,6,4,0,0,0,0,42,4,0
28475,69,2,130060,1,9,4,7,4,1,1,2387,0,40,0,0
28476,57,2,199934,0,13,1,1,1,0,0,0,0,40,0,1
28477,71,5,116165,5,10,6,5,0,0,1,0,0,14,9,0
28478,28,2,42881,12,6,2,9,3,0,1,0,0,40,0,0
28479,28,5,174666,12,6,4,5,0,0,0,0,0,80,0,0
28480,25,2,169759,1,9,0,2,3,0,0,0,0,95,0,0
28481,49,1,181547,6,12,1,6,1,0,0,0,0,30,15,0
28482,52,2,95704,4,5,1,2,1,0,0,0,0,40,0,0
28483,23,2,237432,0,13,0,3,0,0,0,0,0,40,5,0
28484,32,2,226267,11,3,3,6,5,0,0,0,0,40,24,0
28485,31,2,159979,5,10,0,5,0,2,1,0,0,50,0,0
28486,30,2,203488,1,9,0,6,3,0,0,0,0,50,0,0
28487,24,2,403671,1,9,1,6,1,0,0,0,0,60,0,0
28488,45,2,192323,6,12,1,6,1,0,0,0,0,66,29,0
28489,30,2,167832,1,9,1,9,1,0,0,0,0,40,0,0
28490,52,2,145166,0,13,1,1,1,0,0,15024,0,55,0,1
28491,42,0,155657,1,9,2,0,0,1,1,0,0,25,0,0
28492,49,2,116789,1,9,1,8,1,0,0,0,0,40,0,0
28493,20,2,39234,1,9,0,4,3,0,0,0,0,30,0,0
28494,25,2,124111,0,13,0,0,3,0,1,0,0,40,0,0
28495,41,2,172828,4,5,1,4,1,0,0,0,0,55,31,0
28496,55,2,143372,1,9,2,5,4,1,1,0,0,40,0,0
28497,31,1,265807,7,11,1,1,1,0,0,3137,0,50,0,0
28498,25,0,218184,0,13,0,11,0,1,1,0,0,40,0,0
28499,32,2,154087,1,9,1,1,1,0,0,0,0,40,0,0
28500,29,3,440647,5,10,0,0,5,0,0,0,0,40,0,0
28501,37,2,193952,1,9,2,4,0,1,1,0,0,40,5,0
28502,52,2,125932,8,4,6,4,0,0,1,0,0,40,0,0
28503,19,2,284652,5,10,0,0,3,0,1,0,0,15,0,0
28504,21,5,214635,5,10,0,5,3,0,0,0,0,24,0,0
28505,43,2,173316,6,12,2,6,0,0,0,0,0,40,0,0
28506,39,0,65390,5,10,1,0,1,0,0,0,0,40,5,0
28507,40,6,45054,5,10,1,7,1,0,0,0,0,40,0,1
28508,54,2,185042,13,2,4,13,5,0,1,0,0,40,4,0
28509,35,2,117381,0,13,2,5,0,0,0,0,0,40,0,0
28510,34,2,258666,7,11,0,10,0,0,1,0,1974,40,0,0
28511,35,2,179668,5,10,1,3,1,0,0,0,0,40,0,1
28512,57,2,127277,9,16,1,3,1,2,0,0,0,40,20,1
28513,26,2,192022,0,13,0,4,5,0,1,0,0,40,0,0
28514,55,1,99551,0,13,6,5,4,0,1,0,0,15,0,0
28515,51,2,208899,0,13,4,0,4,0,1,0,0,40,0,0
28516,35,2,287658,6,12,0,7,0,1,0,0,0,30,2,0
28517,31,2,196125,1,9,1,2,1,0,0,0,0,40,0,0
28518,17,2,275051,2,7,0,0,3,0,1,0,0,8,0,0
28519,38,2,23892,1,9,1,9,2,0,1,0,0,40,0,0
28520,39,3,376455,10,15,1,3,1,0,0,0,1887,50,0,1
28521,29,2,267989,1,9,1,6,1,0,0,0,0,45,0,0
28522,39,2,30269,7,11,2,5,4,0,1,0,0,40,0,0
28523,42,2,204235,5,10,1,3,1,0,0,0,0,40,0,1
28524,46,4,209057,3,14,1,1,1,0,0,0,0,50,0,1
28525,73,2,349347,8,4,1,2,1,0,0,0,0,25,0,0
28526,47,4,154033,5,10,2,3,0,0,1,0,1876,40,0,0
28527,28,2,124680,1,9,0,5,4,0,1,0,0,70,0,0
28528,27,2,132805,12,6,0,5,5,0,0,0,1980,40,0,0
28529,38,2,99233,10,15,0,1,0,0,0,0,0,40,0,1
28530,19,2,224849,1,9,0,5,0,0,0,0,0,35,0,0
28531,60,4,101110,7,11,2,3,4,0,0,0,0,40,0,1
28532,24,2,184839,5,10,0,9,0,0,0,0,0,40,0,0
28533,52,2,302847,2,7,1,9,1,0,0,0,0,40,0,0
28534,36,2,181322,0,13,2,1,0,0,1,0,0,45,0,0
28535,26,4,192213,3,14,0,3,0,0,1,0,0,40,9,0
28536,28,0,37250,0,13,0,3,3,0,0,0,0,16,0,0
28537,38,6,140854,0,13,1,6,1,0,0,0,0,50,0,1
28538,47,2,158286,3,14,1,1,1,0,0,0,0,50,0,1
28539,50,2,269095,0,13,2,1,4,0,1,0,0,40,0,1
28540,27,2,279960,1,9,1,5,1,0,0,0,0,40,0,0
28541,47,2,176239,5,10,6,3,4,0,1,0,0,40,0,0
28542,36,2,115360,12,6,1,9,3,0,1,3464,0,40,0,0
28543,49,2,337666,1,9,2,9,0,1,0,0,0,40,0,0
28544,68,5,255276,5,10,1,5,1,0,0,0,0,48,0,1
28545,63,2,145212,1,9,2,1,0,0,1,0,0,40,0,0
28546,36,2,185099,1,9,1,7,1,0,0,0,0,70,0,1
28547,42,2,142756,5,10,2,0,4,0,1,0,0,35,0,0
28548,28,2,156300,3,14,0,1,0,1,1,0,0,45,0,0
28549,68,5,186266,1,9,1,5,2,0,1,0,0,8,0,0
28550,38,2,219137,1,9,1,0,2,0,1,0,0,22,0,0
28551,43,2,110970,0,13,1,3,1,0,0,0,1902,40,0,1
28552,49,2,203067,5,10,1,3,1,0,0,0,0,40,0,1
28553,59,2,148844,1,9,2,9,0,0,1,0,0,40,0,0
28554,25,2,154941,0,13,1,5,1,0,0,0,0,40,0,1
28555,26,2,124111,6,12,0,3,0,0,1,0,0,36,0,0
28556,59,2,157303,5,10,2,3,0,0,1,0,0,48,0,0
28557,34,2,113838,5,10,1,6,1,0,0,0,0,45,0,0
28558,34,2,165737,3,14,1,3,1,2,0,0,0,43,3,1
28559,67,2,140849,1,9,6,4,0,0,1,0,0,24,0,0
28560,45,2,200363,7,11,2,1,0,0,1,0,0,44,0,0
28561,64,2,180247,8,4,1,6,1,1,0,0,0,40,0,0
28562,51,2,82578,3,14,1,3,1,0,0,0,0,38,9,1
28563,31,2,227146,0,13,1,5,1,0,0,0,0,55,0,1
28564,42,6,348886,0,13,1,1,1,0,0,0,0,45,0,1
28565,65,2,90907,11,3,1,4,1,2,0,0,0,40,0,0
28566,23,2,142766,5,10,0,0,0,0,0,0,0,20,0,0
28567,31,2,246439,5,10,1,6,1,0,0,0,0,45,0,0
28568,33,2,184784,12,6,2,9,0,0,1,0,0,40,0,0
28569,17,4,195262,2,7,0,6,3,0,0,0,0,35,0,0
28570,63,2,167967,3,14,1,2,1,0,0,0,0,46,0,0
28571,48,2,145636,1,9,1,9,1,0,0,0,0,60,0,1
28572,45,4,170099,6,12,1,2,1,0,0,0,0,40,0,0
28573,17,2,228253,12,6,0,2,3,0,0,0,0,10,0,0
28574,26,4,205570,1,9,1,6,1,0,0,0,0,40,0,0
28575,38,3,506830,5,10,2,10,4,1,1,0,0,40,0,0
28576,29,2,412435,1,9,1,1,2,0,1,0,0,40,31,0
28577,44,2,163331,5,10,6,0,4,0,1,0,0,32,0,0
28578,43,3,222756,3,14,1,6,1,0,0,0,0,40,0,0
28579,39,0,318918,0,13,1,1,1,0,0,0,0,40,0,0
28580,43,2,105188,1,9,0,4,0,1,0,0,0,40,21,0
28581,23,2,199884,1,9,0,0,4,0,1,0,0,45,0,0
28582,19,2,96483,1,9,0,4,3,2,1,0,0,40,0,0
28583,49,1,192203,4,5,1,6,1,0,0,0,0,40,9,0
28584,52,2,203392,5,10,1,6,1,0,0,5013,0,40,0,0
28585,32,2,99646,1,9,1,7,1,0,0,0,0,50,0,0
28586,38,2,167440,0,13,1,7,1,0,0,4508,0,40,0,0
28587,25,5,210095,11,3,0,5,4,0,1,0,0,25,24,0
28588,44,2,219591,5,10,2,2,3,0,0,0,0,40,0,0
28589,63,2,30270,8,4,1,5,1,0,0,0,0,40,0,0
28590,42,4,226020,1,9,4,4,0,1,1,0,0,60,5,0
28591,21,2,314165,5,10,0,5,3,0,0,0,0,40,15,0
28592,32,2,330715,5,10,1,6,1,0,0,0,0,40,0,0
28593,24,1,35448,1,9,4,4,4,0,1,0,0,50,0,0
28594,50,0,172970,1,9,1,7,1,0,0,0,0,40,6,0
28595,26,6,189502,0,13,1,5,1,0,0,0,0,80,0,1
28596,35,2,61518,1,9,1,1,1,0,0,0,0,35,0,0
28597,31,2,574005,0,13,1,6,1,0,0,0,0,44,0,1
28598,24,2,281356,13,2,0,8,0,4,0,0,0,66,4,0
28599,40,2,138975,1,9,1,6,1,0,0,0,0,56,0,0
28600,31,2,176969,0,13,0,1,0,0,0,0,0,55,0,0
28601,43,2,132393,1,9,0,2,3,0,0,0,0,40,14,0
28602,44,2,194924,1,9,1,5,1,0,0,0,0,35,0,1
28603,40,2,478205,0,13,0,3,5,0,1,0,0,40,0,0
28604,75,5,128224,11,3,1,5,1,0,0,0,0,25,0,0
28605,52,4,30118,5,10,1,11,1,0,0,3137,0,42,0,0
28606,51,1,290688,11,3,1,6,1,0,0,0,0,40,0,0
28607,39,0,85566,0,13,1,3,1,0,0,0,0,40,0,0
28608,40,2,121874,6,12,1,5,1,0,0,7688,0,50,0,1
28609,40,1,29036,5,10,0,9,0,0,0,0,0,35,0,0
28610,33,2,348152,1,9,1,6,1,0,0,0,0,40,0,0
28611,38,4,73715,5,10,1,11,1,0,0,0,0,60,0,1
28612,29,2,151382,7,11,2,2,4,0,0,0,0,50,0,0
28613,37,2,236359,5,10,2,0,0,1,1,0,0,37,0,0
28614,37,2,19899,1,9,1,6,1,0,0,15024,0,45,0,1
28615,19,2,138760,1,9,0,9,3,0,0,0,0,40,0,0
28616,46,4,354962,1,9,1,9,1,1,0,0,0,40,0,0
28617,46,2,181363,6,12,1,1,1,0,0,0,0,40,0,1
28618,37,2,393360,5,10,0,11,3,1,0,0,0,30,0,0
28619,34,2,210736,5,10,4,0,4,1,1,0,0,40,5,0
28620,38,2,110013,5,10,2,0,4,0,1,0,0,43,0,0
28621,26,2,193304,1,9,1,6,1,0,0,0,0,40,0,0
28622,34,2,118551,0,13,0,4,0,0,1,0,0,35,0,0
28623,57,2,201991,0,13,1,3,1,0,0,0,0,40,0,0
28624,33,2,157446,2,7,0,6,0,0,0,0,0,65,0,0
28625,26,4,283217,5,10,0,11,3,0,0,0,0,40,0,0
28626,20,2,247794,1,9,0,5,0,0,1,0,0,84,0,0
28627,38,2,43712,0,13,1,3,1,0,0,7298,0,60,0,1
28628,61,2,35649,5,10,1,4,1,0,0,0,0,6,0,0
28629,36,1,342719,9,16,1,3,1,0,0,0,0,45,5,1
28630,61,5,71467,1,9,1,5,1,0,0,3103,0,40,0,1
28631,17,2,271837,5,10,0,6,3,0,0,0,0,16,0,0
28632,40,2,400061,5,10,1,9,1,4,0,0,0,40,0,1
28633,18,2,62972,2,7,0,4,3,0,0,0,0,16,0,0
28634,21,2,174907,6,12,0,5,3,0,1,0,0,32,0,0
28635,41,2,176452,1,9,0,4,3,0,0,0,0,40,30,0
28636,46,2,268358,2,7,4,9,0,0,1,0,0,40,0,0
28637,55,3,176904,1,9,1,1,1,0,0,0,0,40,0,0
